,greedy,dynamic_programming,branch_and_bound
knapPI_2_1000_100000_121.csv,50000.0,50000.0,4.19
knapPI_2_1000_100000_122.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_123.csv,50000.0,50000.0,5.64
knapPI_2_1000_100000_124.csv,50000.0,50000.0,5000.39
knapPI_2_1000_100000_125.csv,0.01,50000.0,4.49
knapPI_2_1000_100000_126.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_127.csv,50000.0,50000.0,5001.58
knapPI_2_1000_100000_128.csv,50000.0,50000.0,5001.18
knapPI_2_1000_100000_129.csv,50000.0,50000.0,209.39
knapPI_2_1000_100000_13.csv,50000.0,1245.7,3.31
knapPI_2_1000_100000_130.csv,50000.0,50000.0,5002.48
knapPI_2_1000_100000_132.csv,50000.0,50000.0,5001.11
knapPI_2_1000_100000_133.csv,50000.0,50000.0,5000.6
knapPI_2_1000_100000_134.csv,50000.0,50000.0,5000.81
knapPI_2_1000_100000_135.csv,50000.0,50000.0,5000.73
knapPI_2_1000_100000_136.csv,50000.0,50000.0,17.84
knapPI_2_1000_100000_137.csv,50000.0,50000.0,5001.86
knapPI_2_1000_100000_138.csv,50000.0,50000.0,22.97
knapPI_2_1000_100000_139.csv,50000.0,50000.0,5001.07
knapPI_2_1000_100000_14.csv,0.0,1367.96,3.07
knapPI_2_1000_100000_140.csv,50000.0,50000.0,5001.96
knapPI_2_1000_100000_141.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_142.csv,50000.0,50000.0,5001.69
knapPI_2_1000_100000_143.csv,50000.0,50000.0,5002.32
knapPI_2_1000_100000_144.csv,50000.0,50000.0,5001.16
knapPI_2_1000_100000_145.csv,50000.0,50000.0,5000.56
knapPI_2_1000_100000_146.csv,50000.0,50000.0,5001.74
knapPI_2_1000_100000_148.csv,50000.0,50000.0,202.98
knapPI_2_1000_100000_149.csv,50000.0,50000.0,5002.44
knapPI_2_1000_100000_15.csv,50000.0,1429.75,686.11
knapPI_2_1000_100000_150.csv,50000.0,50000.0,5001.15
knapPI_2_1000_100000_151.csv,50000.0,50000.0,5002.35
knapPI_2_1000_100000_152.csv,50000.0,50000.0,5000.82
knapPI_2_1000_100000_153.csv,50000.0,50000.0,5001.11
knapPI_2_1000_100000_155.csv,50000.0,50000.0,5000.89
knapPI_2_1000_100000_156.csv,50000.0,50000.0,5002.05
knapPI_2_1000_100000_157.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_158.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_159.csv,50000.0,50000.0,798.92
knapPI_2_1000_100000_16.csv,50000.0,6520.57,2.45
knapPI_2_1000_100000_160.csv,50000.0,50000.0,5000.66
knapPI_2_1000_100000_161.csv,0.0,50000.0,5.68
knapPI_2_1000_100000_162.csv,50000.0,50000.0,5000.73
knapPI_2_1000_100000_164.csv,50000.0,50000.0,5001.2
knapPI_2_1000_100000_165.csv,50000.0,50000.0,5002.73
knapPI_2_1000_100000_166.csv,50000.0,50000.0,5000.63
knapPI_2_1000_100000_167.csv,50000.0,50000.0,5002.14
knapPI_2_1000_100000_168.csv,50000.0,50000.0,5000.27
knapPI_2_1000_100000_169.csv,50000.0,50000.0,1838.38
knapPI_2_1000_100000_17.csv,50000.0,1851.07,167.09
knapPI_2_1000_100000_170.csv,50000.0,50000.0,5000.21
knapPI_2_1000_100000_171.csv,50000.0,50000.0,5000.12
knapPI_2_1000_100000_172.csv,50000.0,50000.0,3.0
knapPI_2_1000_100000_173.csv,0.0,50000.0,2.49
knapPI_2_1000_100000_175.csv,50000.0,50000.0,5000.48
knapPI_2_1000_100000_176.csv,50000.0,50000.0,5001.82
knapPI_2_1000_100000_177.csv,50000.0,50000.0,5000.84
knapPI_2_1000_100000_178.csv,50000.0,50000.0,226.64
knapPI_2_1000_100000_179.csv,50000.0,50000.0,3.6
knapPI_2_1000_100000_18.csv,50000.0,2283.36,2588.89
knapPI_2_1000_100000_180.csv,50000.0,50000.0,5002.87
knapPI_2_1000_100000_181.csv,50000.0,50000.0,5003.05
knapPI_2_1000_100000_182.csv,50000.0,50000.0,5001.01
knapPI_2_1000_100000_183.csv,50000.0,50000.0,5002.0
knapPI_2_1000_100000_184.csv,50000.0,50000.0,5000.22
knapPI_2_1000_100000_185.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_186.csv,50000.0,50000.0,5002.88
knapPI_2_1000_100000_187.csv,50000.0,50000.0,5.9
knapPI_2_1000_100000_188.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_189.csv,50000.0,50000.0,241.29
knapPI_2_1000_100000_19.csv,50000.0,2378.64,5000.22
knapPI_2_1000_100000_190.csv,50000.0,50000.0,5000.97
knapPI_2_1000_100000_191.csv,0.0,50000.0,317.08
knapPI_2_1000_100000_192.csv,50000.0,50000.0,3.46
knapPI_2_1000_100000_193.csv,50000.0,50000.0,5000.63
knapPI_2_1000_100000_194.csv,50000.0,50000.0,5002.58
knapPI_2_1000_100000_195.csv,50000.0,50000.0,5001.02
knapPI_2_1000_100000_196.csv,0.0,50000.0,1.69
knapPI_2_1000_100000_197.csv,50000.0,50000.0,5002.27
knapPI_2_1000_100000_198.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_199.csv,50000.0,50000.0,5002.95
knapPI_2_1000_100000_2.csv,50000.0,163.71,1.79
knapPI_2_1000_100000_20.csv,50000.0,2589.92,5.18
knapPI_2_1000_100000_200.csv,50000.0,50000.0,5000.09
knapPI_2_1000_100000_201.csv,50000.0,50000.0,31.81
knapPI_2_1000_100000_203.csv,50000.0,50000.0,4828.32
knapPI_2_1000_100000_204.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_205.csv,50000.0,50000.0,154.66
knapPI_2_1000_100000_206.csv,50000.0,50000.0,5003.97
knapPI_2_1000_100000_207.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_208.csv,50000.0,50000.0,5000.84
knapPI_2_1000_100000_209.csv,50000.0,50000.0,5001.12
knapPI_2_1000_100000_21.csv,0.0,2825.94,3.54
knapPI_2_1000_100000_210.csv,50000.0,50000.0,205.22
knapPI_2_1000_100000_211.csv,0.0,50000.0,2.54
knapPI_2_1000_100000_212.csv,50000.0,50000.0,5000.98
knapPI_2_1000_100000_214.csv,50000.0,50000.0,3.85
knapPI_2_1000_100000_215.csv,50000.0,50000.0,229.75
knapPI_2_1000_100000_216.csv,50000.0,50000.0,5001.06
knapPI_2_1000_100000_217.csv,50000.0,50000.0,5000.63
knapPI_2_1000_100000_218.csv,50000.0,50000.0,5001.96
knapPI_2_1000_100000_22.csv,0.0,3202.31,1.46
knapPI_2_1000_100000_221.csv,50000.0,50000.0,1.8
knapPI_2_1000_100000_222.csv,50000.0,50000.0,5002.4
knapPI_2_1000_100000_223.csv,50000.0,50000.0,287.2
knapPI_2_1000_100000_224.csv,50000.0,50000.0,5001.73
knapPI_2_1000_100000_225.csv,50000.0,50000.0,5000.45
knapPI_2_1000_100000_226.csv,50000.0,50000.0,5000.8
knapPI_2_1000_100000_227.csv,50000.0,50000.0,1038.86
knapPI_2_1000_100000_228.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_229.csv,50000.0,50000.0,183.26
knapPI_2_1000_100000_23.csv,0.0,3166.36,1.51
knapPI_2_1000_100000_230.csv,50000.0,50000.0,5002.44
knapPI_2_1000_100000_231.csv,50000.0,50000.0,5001.13
knapPI_2_1000_100000_232.csv,50000.0,50000.0,5001.08
knapPI_2_1000_100000_233.csv,50000.0,50000.0,54.91
knapPI_2_1000_100000_234.csv,50000.0,50000.0,2786.86
knapPI_2_1000_100000_235.csv,50000.0,50000.0,5000.34
knapPI_2_1000_100000_236.csv,50000.0,50000.0,5002.13
knapPI_2_1000_100000_237.csv,50000.0,50000.0,1398.26
knapPI_2_1000_100000_238.csv,50000.0,50000.0,5001.07
knapPI_2_1000_100000_239.csv,50000.0,50000.0,5002.05
knapPI_2_1000_100000_24.csv,50000.0,3201.01,383.79
knapPI_2_1000_100000_240.csv,50000.0,50000.0,5001.07
knapPI_2_1000_100000_241.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_242.csv,50000.0,50000.0,5000.63
knapPI_2_1000_100000_243.csv,50000.0,50000.0,5001.26
knapPI_2_1000_100000_244.csv,50000.0,50000.0,5000.36
knapPI_2_1000_100000_245.csv,50000.0,50000.0,5001.05
knapPI_2_1000_100000_246.csv,50000.0,50000.0,3.74
knapPI_2_1000_100000_247.csv,50000.0,50000.0,5000.82
knapPI_2_1000_100000_248.csv,50000.0,50000.0,5001.25
knapPI_2_1000_100000_249.csv,50000.0,50000.0,5002.09
knapPI_2_1000_100000_25.csv,50000.0,3576.44,2.9
knapPI_2_1000_100000_250.csv,50000.0,50000.0,5000.56
knapPI_2_1000_100000_251.csv,50000.0,50000.0,5002.05
knapPI_2_1000_100000_252.csv,50000.0,50000.0,5000.11
knapPI_2_1000_100000_253.csv,50000.0,50000.0,5001.32
knapPI_2_1000_100000_254.csv,50000.0,50000.0,315.78
knapPI_2_1000_100000_255.csv,50000.0,50000.0,5002.44
knapPI_2_1000_100000_256.csv,50000.0,50000.0,5001.34
knapPI_2_1000_100000_257.csv,50000.0,50000.0,5002.63
knapPI_2_1000_100000_258.csv,50000.0,50000.0,5002.28
knapPI_2_1000_100000_259.csv,50000.0,50000.0,5.37
knapPI_2_1000_100000_26.csv,50000.0,3569.05,26.04
knapPI_2_1000_100000_260.csv,50000.0,50000.0,5000.12
knapPI_2_1000_100000_261.csv,50000.0,50000.0,3.55
knapPI_2_1000_100000_262.csv,50000.0,50000.0,26.28
knapPI_2_1000_100000_263.csv,50000.0,50000.0,5000.04
knapPI_2_1000_100000_264.csv,50000.0,50000.0,69.57
knapPI_2_1000_100000_265.csv,50000.0,50000.0,5000.88
knapPI_2_1000_100000_267.csv,50000.0,50000.0,5003.04
knapPI_2_1000_100000_268.csv,50000.0,50000.0,5.64
knapPI_2_1000_100000_269.csv,50000.0,50000.0,25.98
knapPI_2_1000_100000_27.csv,50000.0,8103.36,187.32
knapPI_2_1000_100000_270.csv,50000.0,50000.0,5002.37
knapPI_2_1000_100000_271.csv,50000.0,50000.0,5000.98
knapPI_2_1000_100000_272.csv,50000.0,50000.0,182.68
knapPI_2_1000_100000_273.csv,50000.0,50000.0,5000.45
knapPI_2_1000_100000_274.csv,50000.0,50000.0,5000.96
knapPI_2_1000_100000_275.csv,50000.0,50000.0,234.94
knapPI_2_1000_100000_276.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_277.csv,50000.0,50000.0,134.72
knapPI_2_1000_100000_278.csv,50000.0,50000.0,4.59
knapPI_2_1000_100000_279.csv,0.0,50000.0,4.36
knapPI_2_1000_100000_28.csv,50000.0,17848.15,164.61
knapPI_2_1000_100000_280.csv,50000.0,50000.0,5001.27
knapPI_2_1000_100000_281.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_282.csv,50000.0,50000.0,5000.53
knapPI_2_1000_100000_283.csv,50000.0,50000.0,5001.06
knapPI_2_1000_100000_284.csv,50000.0,50000.0,3636.32
knapPI_2_1000_100000_285.csv,0.09,50000.0,6.11
knapPI_2_1000_100000_286.csv,50000.0,50000.0,5001.37
knapPI_2_1000_100000_288.csv,50000.0,50000.0,5001.67
knapPI_2_1000_100000_289.csv,50000.0,50000.0,429.83
knapPI_2_1000_100000_29.csv,50000.0,17761.18,3.75
knapPI_2_1000_100000_290.csv,50000.0,50000.0,76.54
knapPI_2_1000_100000_291.csv,50000.0,50000.0,41000.0
knapPI_2_1000_100000_292.csv,50000.0,50000.0,53.25
knapPI_2_1000_100000_293.csv,50000.0,50000.0,5001.11
knapPI_2_1000_100000_294.csv,50000.0,50000.0,5000.54
knapPI_2_1000_100000_295.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_296.csv,50000.0,50000.0,1846.55
knapPI_2_1000_100000_297.csv,50000.0,50000.0,4847.39
knapPI_2_1000_100000_298.csv,50000.0,50000.0,5000.71
knapPI_2_1000_100000_299.csv,50000.0,50000.0,5002.38
knapPI_2_1000_100000_3.csv,50000.0,282.81,3.56
knapPI_2_1000_100000_30.csv,50000.0,22356.08,5000.58
knapPI_2_1000_100000_300.csv,50000.0,50000.0,5001.29
knapPI_2_1000_100000_301.csv,0.0,50000.0,2.93
knapPI_2_1000_100000_302.csv,50000.0,50000.0,5.43
knapPI_2_1000_100000_303.csv,50000.0,50000.0,109.6
knapPI_2_1000_100000_304.csv,50000.0,50000.0,5000.12
knapPI_2_1000_100000_305.csv,50000.0,50000.0,5001.74
knapPI_2_1000_100000_306.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_307.csv,50000.0,50000.0,5000.9
knapPI_2_1000_100000_308.csv,50000.0,50000.0,1.78
knapPI_2_1000_100000_309.csv,50000.0,50000.0,5.55
knapPI_2_1000_100000_31.csv,0.0,22348.84,0.56
knapPI_2_1000_100000_310.csv,50000.0,50000.0,5001.21
knapPI_2_1000_100000_311.csv,50000.0,50000.0,5000.44
knapPI_2_1000_100000_312.csv,50000.0,50000.0,5001.52
knapPI_2_1000_100000_313.csv,50000.0,50000.0,5001.24
knapPI_2_1000_100000_315.csv,50000.0,50000.0,5000.6
knapPI_2_1000_100000_316.csv,50000.0,50000.0,3.44
knapPI_2_1000_100000_318.csv,50000.0,50000.0,5001.77
knapPI_2_1000_100000_319.csv,50000.0,50000.0,5000.9
knapPI_2_1000_100000_32.csv,50000.0,31540.41,40.41
knapPI_2_1000_100000_320.csv,50000.0,50000.0,5001.33
knapPI_2_1000_100000_321.csv,50000.0,50000.0,5002.28
knapPI_2_1000_100000_322.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_323.csv,50000.0,50000.0,5000.68
knapPI_2_1000_100000_324.csv,50000.0,50000.0,5000.2
knapPI_2_1000_100000_325.csv,50000.0,50000.0,5000.95
knapPI_2_1000_100000_326.csv,50000.0,50000.0,1.87
knapPI_2_1000_100000_327.csv,0.0,50000.0,3.25
knapPI_2_1000_100000_328.csv,50000.0,50000.0,5002.2
knapPI_2_1000_100000_329.csv,50000.0,50000.0,5001.22
knapPI_2_1000_100000_33.csv,50000.0,40644.26,5001.46
knapPI_2_1000_100000_330.csv,50000.0,50000.0,5001.08
knapPI_2_1000_100000_332.csv,50000.0,50000.0,5001.0
knapPI_2_1000_100000_333.csv,50000.0,50000.0,5002.31
knapPI_2_1000_100000_334.csv,50000.0,50000.0,5000.61
knapPI_2_1000_100000_335.csv,50000.0,50000.0,232.59
knapPI_2_1000_100000_336.csv,50000.0,50000.0,5001.87
knapPI_2_1000_100000_338.csv,0.0,50000.0,3.58
knapPI_2_1000_100000_339.csv,50000.0,50000.0,5001.72
knapPI_2_1000_100000_34.csv,50000.0,36086.26,332.43
knapPI_2_1000_100000_340.csv,50000.0,50000.0,5001.0
knapPI_2_1000_100000_341.csv,50000.0,50000.0,37.35
knapPI_2_1000_100000_342.csv,50000.0,50000.0,5001.83
knapPI_2_1000_100000_343.csv,50000.0,50000.0,5001.28
knapPI_2_1000_100000_344.csv,0.01,50000.0,3.49
knapPI_2_1000_100000_345.csv,50000.0,50000.0,5002.67
knapPI_2_1000_100000_346.csv,50000.0,50000.0,5001.02
knapPI_2_1000_100000_347.csv,50000.0,50000.0,5001.49
knapPI_2_1000_100000_348.csv,50000.0,50000.0,196.65
knapPI_2_1000_100000_349.csv,50000.0,50000.0,5.99
knapPI_2_1000_100000_35.csv,50000.0,26922.5,69.07
knapPI_2_1000_100000_350.csv,50000.0,50000.0,5000.78
knapPI_2_1000_100000_351.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_352.csv,50000.0,50000.0,5000.89
knapPI_2_1000_100000_353.csv,50000.0,50000.0,229.75
knapPI_2_1000_100000_354.csv,0.0,50000.0,2.71
knapPI_2_1000_100000_355.csv,50000.0,50000.0,5001.36
knapPI_2_1000_100000_356.csv,50000.0,50000.0,2.35
knapPI_2_1000_100000_357.csv,0.0,50000.0,2.63
knapPI_2_1000_100000_358.csv,50000.0,50000.0,190.36
knapPI_2_1000_100000_359.csv,50000.0,50000.0,4.85
knapPI_2_1000_100000_36.csv,50000.0,36153.77,4964.44
knapPI_2_1000_100000_360.csv,50000.0,50000.0,2.23
knapPI_2_1000_100000_361.csv,50000.0,50000.0,5002.24
knapPI_2_1000_100000_362.csv,50000.0,50000.0,5001.8
knapPI_2_1000_100000_363.csv,50000.0,50000.0,5002.73
knapPI_2_1000_100000_364.csv,0.0,50000.0,4.54
knapPI_2_1000_100000_365.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_366.csv,0.0,50000.0,2.0
knapPI_2_1000_100000_367.csv,50000.0,50000.0,5002.61
knapPI_2_1000_100000_368.csv,50000.0,50000.0,2.59
knapPI_2_1000_100000_369.csv,50000.0,50000.0,5002.1
knapPI_2_1000_100000_37.csv,50000.0,40694.07,2.69
knapPI_2_1000_100000_370.csv,50000.0,50000.0,5001.56
knapPI_2_1000_100000_371.csv,50000.0,50000.0,537.91
knapPI_2_1000_100000_372.csv,50000.0,50000.0,294.29
knapPI_2_1000_100000_373.csv,50000.0,50000.0,15.09
knapPI_2_1000_100000_374.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_375.csv,50000.0,50000.0,5000.28
knapPI_2_1000_100000_376.csv,50000.0,50000.0,5002.05
knapPI_2_1000_100000_377.csv,50000.0,50000.0,5000.38
knapPI_2_1000_100000_378.csv,50000.0,50000.0,2275.31
knapPI_2_1000_100000_379.csv,50000.0,50000.0,47.96
knapPI_2_1000_100000_38.csv,50000.0,40684.64,5002.15
knapPI_2_1000_100000_380.csv,50000.0,50000.0,15.73
knapPI_2_1000_100000_381.csv,50000.0,50000.0,2.61
knapPI_2_1000_100000_382.csv,50000.0,50000.0,5000.89
knapPI_2_1000_100000_383.csv,50000.0,50000.0,5001.68
knapPI_2_1000_100000_384.csv,50000.0,50000.0,5001.12
knapPI_2_1000_100000_386.csv,50000.0,50000.0,146.26
knapPI_2_1000_100000_387.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_388.csv,50000.0,50000.0,53.31
knapPI_2_1000_100000_389.csv,50000.0,50000.0,2028.52
knapPI_2_1000_100000_39.csv,50000.0,40825.41,73.87
knapPI_2_1000_100000_390.csv,50000.0,50000.0,5000.41
knapPI_2_1000_100000_391.csv,50000.0,50000.0,6.08
knapPI_2_1000_100000_393.csv,50000.0,50000.0,24.72
knapPI_2_1000_100000_394.csv,50000.0,50000.0,22.49
knapPI_2_1000_100000_396.csv,50000.0,50000.0,5000.38
knapPI_2_1000_100000_397.csv,50000.0,50000.0,5001.12
knapPI_2_1000_100000_398.csv,50000.0,50000.0,384.01
knapPI_2_1000_100000_399.csv,50000.0,50000.0,5.62
knapPI_2_1000_100000_4.csv,50000.0,399.86,1.57
knapPI_2_1000_100000_40.csv,50000.0,40803.18,0.94
knapPI_2_1000_100000_400.csv,50000.0,50000.0,3722.59
knapPI_2_1000_100000_401.csv,0.0,50000.0,3.7
knapPI_2_1000_100000_403.csv,0.0,50000.0,1.65
knapPI_2_1000_100000_405.csv,50000.0,50000.0,5001.12
knapPI_2_1000_100000_406.csv,50000.0,50000.0,5001.03
knapPI_2_1000_100000_407.csv,50000.0,50000.0,30.26
knapPI_2_1000_100000_408.csv,50000.0,50000.0,5001.59
knapPI_2_1000_100000_409.csv,50000.0,50000.0,5003.81
knapPI_2_1000_100000_41.csv,50000.0,40957.37,5001.24
knapPI_2_1000_100000_410.csv,50000.0,50000.0,20.02
knapPI_2_1000_100000_411.csv,50000.0,50000.0,5000.34
knapPI_2_1000_100000_412.csv,50000.0,50000.0,46.88
knapPI_2_1000_100000_413.csv,50000.0,50000.0,5000.87
knapPI_2_1000_100000_414.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_415.csv,50000.0,50000.0,3.76
knapPI_2_1000_100000_416.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_417.csv,50000.0,50000.0,5001.7
knapPI_2_1000_100000_418.csv,50000.0,50000.0,5000.69
knapPI_2_1000_100000_419.csv,50000.0,50000.0,5001.43
knapPI_2_1000_100000_42.csv,50000.0,40844.01,3.68
knapPI_2_1000_100000_420.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_421.csv,50000.0,50000.0,5001.14
knapPI_2_1000_100000_422.csv,50000.0,50000.0,5001.61
knapPI_2_1000_100000_423.csv,50000.0,50000.0,10.6
knapPI_2_1000_100000_424.csv,50000.0,50000.0,5001.73
knapPI_2_1000_100000_425.csv,50000.0,50000.0,0.88
knapPI_2_1000_100000_426.csv,50000.0,50000.0,387.19
knapPI_2_1000_100000_427.csv,50000.0,50000.0,5000.99
knapPI_2_1000_100000_428.csv,0.01,50000.0,4.57
knapPI_2_1000_100000_429.csv,50000.0,50000.0,24.34
knapPI_2_1000_100000_43.csv,50000.0,45441.62,5000.25
knapPI_2_1000_100000_430.csv,50000.0,50000.0,5000.25
knapPI_2_1000_100000_431.csv,50000.0,50000.0,5000.89
knapPI_2_1000_100000_432.csv,50000.0,50000.0,2.5
knapPI_2_1000_100000_433.csv,50000.0,50000.0,5000.11
knapPI_2_1000_100000_434.csv,50000.0,50000.0,5001.01
knapPI_2_1000_100000_435.csv,50000.0,50000.0,5001.13
knapPI_2_1000_100000_436.csv,0.01,50000.0,1.53
knapPI_2_1000_100000_437.csv,0.0,50000.0,2.55
knapPI_2_1000_100000_438.csv,50000.0,50000.0,5000.61
knapPI_2_1000_100000_439.csv,50000.0,50000.0,4844.22
knapPI_2_1000_100000_44.csv,50000.0,45408.69,1246.19
knapPI_2_1000_100000_441.csv,50000.0,50000.0,5000.72
knapPI_2_1000_100000_442.csv,50000.0,50000.0,5001.21
knapPI_2_1000_100000_443.csv,50000.0,50000.0,5001.48
knapPI_2_1000_100000_444.csv,0.0,50000.0,4.19
knapPI_2_1000_100000_445.csv,50000.0,50000.0,1.95
knapPI_2_1000_100000_446.csv,50000.0,50000.0,5000.01
knapPI_2_1000_100000_447.csv,50000.0,50000.0,5001.58
knapPI_2_1000_100000_448.csv,0.0,50000.0,1.56
knapPI_2_1000_100000_449.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_45.csv,50000.0,45443.63,5000.78
knapPI_2_1000_100000_450.csv,0.11,50000.0,4.54
knapPI_2_1000_100000_451.csv,50000.0,50000.0,5000.67
knapPI_2_1000_100000_452.csv,50000.0,50000.0,32.77
knapPI_2_1000_100000_453.csv,50000.0,50000.0,41000.0
knapPI_2_1000_100000_455.csv,50000.0,50000.0,5000.12
knapPI_2_1000_100000_456.csv,50000.0,50000.0,5001.34
knapPI_2_1000_100000_457.csv,50000.0,50000.0,762.76
knapPI_2_1000_100000_458.csv,50000.0,50000.0,9.92
knapPI_2_1000_100000_46.csv,0.0,50000.0,2.47
knapPI_2_1000_100000_460.csv,50000.0,50000.0,172.21
knapPI_2_1000_100000_461.csv,50000.0,50000.0,5001.19
knapPI_2_1000_100000_462.csv,50000.0,50000.0,5000.26
knapPI_2_1000_100000_463.csv,50000.0,50000.0,5002.38
knapPI_2_1000_100000_464.csv,50000.0,50000.0,5002.11
knapPI_2_1000_100000_465.csv,50000.0,50000.0,280.48
knapPI_2_1000_100000_466.csv,50000.0,50000.0,5001.74
knapPI_2_1000_100000_467.csv,50000.0,50000.0,5000.7
knapPI_2_1000_100000_468.csv,50000.0,50000.0,5001.45
knapPI_2_1000_100000_469.csv,50000.0,50000.0,5001.47
knapPI_2_1000_100000_47.csv,50000.0,40883.48,2.89
knapPI_2_1000_100000_470.csv,50000.0,50000.0,5004.15
knapPI_2_1000_100000_471.csv,50000.0,50000.0,5001.89
knapPI_2_1000_100000_472.csv,50000.0,50000.0,3377.41
knapPI_2_1000_100000_473.csv,0.0,50000.0,4.47
knapPI_2_1000_100000_474.csv,50000.0,50000.0,5000.21
knapPI_2_1000_100000_475.csv,50000.0,50000.0,39.36
knapPI_2_1000_100000_476.csv,50000.0,50000.0,0.93
knapPI_2_1000_100000_477.csv,50000.0,50000.0,887.9
knapPI_2_1000_100000_478.csv,50000.0,50000.0,5002.11
knapPI_2_1000_100000_479.csv,0.0,50000.0,0.43
knapPI_2_1000_100000_48.csv,50000.0,40883.96,2.7
knapPI_2_1000_100000_480.csv,50000.0,50000.0,1516.44
knapPI_2_1000_100000_481.csv,50000.0,50000.0,5000.1
knapPI_2_1000_100000_482.csv,50000.0,50000.0,5002.48
knapPI_2_1000_100000_483.csv,50000.0,50000.0,5001.24
knapPI_2_1000_100000_484.csv,50000.0,50000.0,81.67
knapPI_2_1000_100000_485.csv,50000.0,50000.0,5000.05
knapPI_2_1000_100000_486.csv,50000.0,50000.0,1.66
knapPI_2_1000_100000_487.csv,50000.0,50000.0,5000.23
knapPI_2_1000_100000_488.csv,50000.0,50000.0,272.26
knapPI_2_1000_100000_489.csv,50000.0,50000.0,5001.07
knapPI_2_1000_100000_49.csv,50000.0,50000.0,1364.05
knapPI_2_1000_100000_491.csv,50000.0,50000.0,2.65
knapPI_2_1000_100000_492.csv,50000.0,50000.0,5003.05
knapPI_2_1000_100000_493.csv,50000.0,50000.0,5001.41
knapPI_2_1000_100000_494.csv,50000.0,50000.0,5000.82
knapPI_2_1000_100000_495.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_496.csv,50000.0,50000.0,5001.01
knapPI_2_1000_100000_497.csv,50000.0,50000.0,82.74
knapPI_2_1000_100000_498.csv,50000.0,50000.0,5000.21
knapPI_2_1000_100000_499.csv,50000.0,50000.0,5000.57
knapPI_2_1000_100000_5.csv,50000.0,497.4,3.88
knapPI_2_1000_100000_50.csv,50000.0,50000.0,3.21
knapPI_2_1000_100000_500.csv,50000.0,50000.0,5000.61
knapPI_2_1000_100000_501.csv,50000.0,50000.0,5000.64
knapPI_2_1000_100000_502.csv,50000.0,50000.0,5000.32
knapPI_2_1000_100000_504.csv,50000.0,50000.0,3.0
knapPI_2_1000_100000_505.csv,50000.0,50000.0,2.68
knapPI_2_1000_100000_506.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_507.csv,50000.0,50000.0,8.68
knapPI_2_1000_100000_508.csv,50000.0,50000.0,5003.46
knapPI_2_1000_100000_509.csv,50000.0,50000.0,5002.14
knapPI_2_1000_100000_51.csv,50000.0,50000.0,70.62
knapPI_2_1000_100000_510.csv,50000.0,50000.0,3.62
knapPI_2_1000_100000_511.csv,50000.0,50000.0,3.83
knapPI_2_1000_100000_512.csv,50000.0,50000.0,4.54
knapPI_2_1000_100000_513.csv,50000.0,50000.0,46.06
knapPI_2_1000_100000_514.csv,50000.0,50000.0,71.24
knapPI_2_1000_100000_515.csv,50000.0,50000.0,5.39
knapPI_2_1000_100000_516.csv,50000.0,50000.0,512.88
knapPI_2_1000_100000_517.csv,50000.0,50000.0,1862.2
knapPI_2_1000_100000_518.csv,50000.0,50000.0,5001.6
knapPI_2_1000_100000_519.csv,50000.0,50000.0,0.59
knapPI_2_1000_100000_52.csv,50000.0,45488.26,1615.15
knapPI_2_1000_100000_520.csv,50000.0,50000.0,5001.1
knapPI_2_1000_100000_522.csv,50000.0,50000.0,3.54
knapPI_2_1000_100000_523.csv,50000.0,50000.0,1.74
knapPI_2_1000_100000_524.csv,0.0,50000.0,2.72
knapPI_2_1000_100000_525.csv,50000.0,50000.0,1854.5
knapPI_2_1000_100000_526.csv,50000.0,50000.0,5001.22
knapPI_2_1000_100000_527.csv,50000.0,50000.0,5000.0
knapPI_2_1000_100000_528.csv,50000.0,50000.0,5001.6
knapPI_2_1000_100000_529.csv,50000.0,50000.0,5002.09
knapPI_2_1000_100000_53.csv,50000.0,50000.0,5000.71
knapPI_2_1000_100000_530.csv,50000.0,50000.0,5000.18
